14,23,-563,Collision,0.9369146928798039
14,24,-175,ReachedGoal,0.9369146928798039
14,25,-608,Collision,0.9369146928798039
14,26,-680,Collision,0.9369146928798039
14,27,-590,Collision,0.9369146928798039
14,28,-554,Collision,0.9369146928798039
14,29,-563,Collision,0.9369146928798039
14,30,-725,Collision,0.9369146928798039
14,31,-572,Collision,0.9369146928798039
14,32,-581,Collision,0.9369146928798039
14,33,-698,Collision,0.9369146928798039
14,34,-608,Collision,0.9369146928798039
14,35,-617,Collision,0.9369146928798039
14,36,-545,Collision,0.9369146928798039
14,37,-518,Collision,0.9369146928798039
14,38,-878,Collision,0.9369146928798039
14,39,-527,Collision,0.9369146928798039
14,40,-770,Collision,0.9369146928798039
14,41,-554,Collision,0.9369146928798039
14,42,-752,Collision,0.9369146928798039
14,43,-545,Collision,0.9369146928798039
14,44,-509,Collision,0.9369146928798039
14,45,-833,Collision,0.9369146928798039
14,46,-626,Collision,0.9369146928798039
14,47,-545,Collision,0.9369146928798039
14,48,-590,Collision,0.9369146928798039
14,49,-608,Collision,0.9369146928798039
15,0,-725,Collision,0.9322301194154049
15,1,-21,ReachedGoal,0.9322301194154049
15,2,-545,Collision,0.9322301194154049
15,3,-689,Collision,0.9322301194154049
15,4,-581,Collision,0.9322301194154049
15,5,-536,Collision,0.9322301194154049
15,6,-653,Collision,0.9322301194154049
15,7,-563,Collision,0.9322301194154049
15,8,-527,Collision,0.9322301194154049
15,9,-509,Collision,0.9322301194154049
15,10,-590,Collision,0.9322301194154049
15,11,-545,Collision,0.9322301194154049
15,12,-518,Collision,0.9322301194154049
15,13,-536,Collision,0.9322301194154049
15,14,-572,Collision,0.9322301194154049
15,15,-536,Collision,0.9322301194154049
15,16,-563,Collision,0.9322301194154049
15,17,-590,Collision,0.9322301194154049
15,18,-599,Collision,0.9322301194154049
15,19,-554,Collision,0.9322301194154049
15,20,-815,Collision,0.9322301194154049
15,21,-554,Collision,0.9322301194154049
15,22,-599,Collision,0.9322301194154049
15,23,-626,Collision,0.9322301194154049
15,24,-662,Collision,0.9322301194154049
15,25,-644,Collision,0.9322301194154049
15,26,-644,Collision,0.9322301194154049
15,27,-536,Collision,0.9322301194154049
15,28,-644,Collision,0.9322301194154049
15,29,19,ReachedGoal,0.9322301194154049
15,30,-527,Collision,0.9322301194154049
15,31,-608,Collision,0.9322301194154049
15,32,-527,Collision,0.9322301194154049
15,33,-653,Collision,0.9322301194154049
15,34,-545,Collision,0.9322301194154049
15,35,-572,Collision,0.9322301194154049
15,36,-842,Collision,0.9322301194154049
15,37,-509,Collision,0.9322301194154049
15,38,-599,Collision,0.9322301194154049
15,39,-869,Collision,0.9322301194154049
15,40,-554,Collision,0.9322301194154049
15,41,-626,Collision,0.9322301194154049
15,42,-671,Collision,0.9322301194154049
